pre_flow,true_flow,src_ids,dst_ids
29.433333333333334,34.0,3,61
48.861111111111114,29.0,26,77
21.211217618360475,17.0,91,146
209.36666666666667,165.0,3,80
29.994126984126986,23.0,26,161
19.7429640947288,18.0,30,76
152.9,264.0,34,185
24.701944444444447,12.0,1,109
32.46666666666667,117.0,203,241
25.81985185185185,39.0,11,140
61.666666666666664,12.0,3,99
17.466666666666665,30.0,117,136
986.7,16.0,0,192
73.7,49.0,4,51
20.533333333333335,22.0,137,185
22.233333333333334,18.0,28,209
27.0,30.0,140,185
24.770502645502646,22.0,64,87
23.344722222222224,14.0,24,43
24.283333333333335,12.0,15,115
28.018953962703964,37.0,7,229
27.833333333333332,22.0,66,132
33.46041666666667,22.0,7,79
14.506844695062291,14.0,20,43
21.953968253968252,20.0,29,161
16.397859010757617,11.0,209,245
19.798380794440497,16.0,53,176
28.166666666666668,18.0,4,97
209.73333333333332,127.0,26,63
100.26666666666667,75.0,11,23
235.46666666666667,121.0,19,24
515.3,520.0,4,24
23.20280112044818,22.0,88,209
77.9,64.0,0,230
714.1,497.0,49,107
21.833333333333332,13.0,8,199
22.440183792815372,11.0,43,82
60.833333333333336,66.0,24,161
17.93456498128755,12.0,77,92
52.7,40.0,185,203
13.871198525442434,19.0,19,65
89.59166666666667,508.0,16,52
15.791511185370833,14.0,26,65
21.811516328200003,28.0,67,72
35.666666666666664,12.0,116,200
118.9,167.0,73,78
80.2095238095238,132.0,107,211
5310.533333333334,7211.0,201,241
1668.0333333333333,2032.0,0,205
24.74091864018334,15.0,30,215
18.762202446348788,14.0,88,211
46.733333333333334,44.0,174,205
16.24667022792023,11.0,85,199
105.06666666666666,55.0,4,26
27.651111111111113,20.0,2,168
25.467619047619046,15.0,18,224
18.37429394961676,24.0,210,211
41.13333333333333,50.0,3,236
39.40808080808081,22.0,3,92
20.09472101972102,11.0,60,237
84.3,66.0,60,201
28.932063492063495,29.0,15,90
38.84133333333333,19.0,47,137
17.771689358372456,16.0,40,129
23.0079120148857,14.0,7,168
29.238888888888887,129.0,161,244
18.144532881226958,14.0,34,231
135.36666666666667,114.0,1,210
45.833333333333336,39.0,12,91
17.098571428571425,13.0,5,67
22.5,32.0,73,244
18.841725589225593,15.0,97,159
29.9155303030303,12.0,24,46
68.76666666666667,35.0,220,241
68.2,101.0,29,42
14.06743066891689,18.0,54,226
29.966666666666665,35.0,35,200
16.873044688369767,14.0,132,139
2543.4,2516.0,24,83
31.266666666666666,45.0,52,185
512.1333333333333,401.0,7,202
48.35333333333333,53.0,5,231
31.28148148148148,26.0,29,223
15.516666666666667,13.0,114,136
81.08263689526848,59.0,20,38
30.434750337381917,25.0,91,157
22.296500684987524,27.0,6,233
48.06666666666667,17.0,0,240
35.645833333333336,27.0,1,46
22.655555555555555,22.0,100,136
25.797619047619047,37.0,18,216
25.63846176971177,48.0,34,108
26.023015873015872,21.0,31,82
37.36969696969697,28.0,9,46
521.8666666666667,290.0,13,243
17.341545676545675,13.0,53,167
20.823080065359473,11.0,35,81
22.03888888888889,14.0,83,138
5374.133333333333,6861.0,83,201
26.990046296296295,25.0,24,163
16.713370112859277,13.0,73,245
29.313324175824174,12.0,107,159
81.86666666666666,48.0,31,63
30.108333333333334,29.0,4,100
18.506415297136122,16.0,59,110
21.950885033494707,11.0,32,70
1545.6333333333334,1533.0,107,241
19.323809523809526,21.0,57,96
19.455980207333592,18.0,30,56
1650.3,1385.0,1,13
27.446547619047617,14.0,61,145
16.874074074074073,12.0,67,241
65.03333333333333,107.0,0,114
34.07599206349206,12.0,19,98
30.673833732057414,42.0,3,225
41.583333333333336,51.0,0,216
105.03333333333333,110.0,15,227
366.1666666666667,350.0,5,40
3633.0333333333333,3495.0,12,241
105.76666666666667,85.0,14,33
23.227140357264634,13.0,34,94
27.84375,18.0,29,157
15.533198051948053,48.0,16,105
13.252165498544374,17.0,16,43
30.380303030303033,43.0,4,46
618.0666666666667,648.0,5,22
22.560606060606062,18.0,7,144
46.233333333333334,41.0,78,209
28.17611616161616,11.0,95,161
25.542857142857144,40.0,1,245
29.285377955377957,28.0,22,110
26.655555555555555,17.0,83,216
767.6333333333333,818.0,7,18
17.165045865297415,14.0,22,245
26.122222222222224,31.0,41,241
28.372750000000003,20.0,5,138
23.08888888888889,20.0,54,89
35.43333333333333,45.0,18,221
104.36666666666666,85.0,7,52
43.733333333333334,50.0,2,97
109.13333333333334,136.0,188,241
18.95288888888889,12.0,5,208
23.023015873015872,29.0,42,161
25.382051282051282,26.0,11,64
60.8,69.0,23,132
42.03333333333333,28.0,233,241
31.9,25.0,10,22
44.583333333333336,37.0,5,220
1112.8333333333333,1251.0,6,14
41.39230769230769,53.0,15,41
46.2,37.0,144,201
19.856814103997202,23.0,76,103
635.9666666666667,315.0,13,18
1051.1,982.0,13,132
171.53333333333333,228.0,5,211
15.595340867828613,17.0,35,48
45.6,22.0,201,206
102.16666666666667,126.0,50,205
77.5,71.0,63,215
39.49,32.0,40,214
56.53333333333333,13.0,3,55
87.13333333333334,73.0,19,34
192.46666666666667,172.0,4,8
24.316666666666666,30.0,23,73
141.9,167.0,210,241
20.855555555555558,14.0,220,243
34.43333333333333,22.0,9,35
35.62950937950938,41.0,26,46
289.7,194.0,17,24
260.6666666666667,218.0,205,243
20.20638805245941,11.0,91,226
1490.5666666666666,1646.0,7,11
90.13333333333334,80.0,33,132
140.7,24.0,84,204
52.8,23.0,34,89
508.1333333333333,234.0,23,201
20.807463355358088,13.0,42,245
79.13333333333334,94.0,185,210
22.976228465802873,18.0,20,218
2748.5666666666666,3820.0,9,83
39.40555555555556,35.0,26,80
53.233333333333334,60.0,14,161
37.6,29.0,21,112
19.05111111111111,11.0,2,37
88.1,51.0,13,84
3483.133333333333,2999.0,12,83
38.7,70.0,20,242
142.1,182.0,40,132
15.02933280969238,12.0,109,114
185.0,154.0,12,237
29.434303561935142,31.0,17,38
400.3666666666667,241.0,21,241
29.50991039426523,11.0,40,45
3205.6666666666665,3082.0,5,15
108.63333333333334,83.0,59,63
21.409665548848643,13.0,103,159
99.56666666666666,73.0,13,214
27.50690361168622,26.0,32,146
22.09418235146496,12.0,32,125
41.36666666666667,23.0,54,132
87.56666666666666,50.0,94,201
38.419047619047625,21.0,19,38
23.066666666666666,15.0,49,230
17.939492296646357,19.0,20,245
96.43333333333334,149.0,39,83
36.73555555555556,67.0,15,110
100.76666666666667,88.0,38,132
69.03333333333333,48.0,22,243
29.75925925925926,32.0,45,185
25.48713064713065,29.0,15,137
29.670090934924694,21.0,40,59
73.03333333333333,57.0,18,210
17.933333333333334,27.0,130,185
63.998245614035085,66.0,5,110
18.093949884439258,26.0,53,216
2310.0,2974.0,1,2
72.96666666666667,86.0,8,19
34.67941176470588,28.0,200,218
146.73333333333332,104.0,63,214
50.733333333333334,84.0,34,40
13.496268272513872,12.0,80,230
63.690000000000005,46.0,7,118
46.3,22.0,97,185
54.833333333333336,69.0,96,211
19.75515873015873,13.0,80,236
1642.3333333333333,1693.0,9,24
27.72893976393976,18.0,50,54
17.175186069687136,12.0,108,226
16.56287942449707,18.0,8,118
19.56287393162393,14.0,13,224
25.1,26.0,232,241
56.63333333333333,32.0,21,33
122.8,172.0,0,39
40.766666666666666,49.0,24,114
18.57697368421053,21.0,132,233
207.16666666666666,153.0,5,77
66.26666666666667,41.0,24,31
14.389090348101785,12.0,92,226
520.1333333333333,581.0,2,30
129.2,117.0,24,38
134.73333333333332,199.0,8,22
66.5,206.0,243,244
792.0333333333333,687.0,11,49
23.467619047619046,11.0,205,226
1120.0,1255.0,1,49
107.86666666666666,113.0,205,242
36.016666666666666,27.0,12,35
49.791111111111114,48.0,30,209
76.5,74.0,11,36
32.62222222222223,12.0,38,223
31.9,19.0,152,200
43.46666666666667,67.0,133,201
76.2,71.0,212,245
25.64761904761905,15.0,18,111
20.511878123622036,12.0,72,82
3778.866666666667,3560.0,5,63
23.520448585231197,33.0,79,87
47.386111111111106,67.0,26,209
19.174074074074074,12.0,219,241
20.312103174603173,13.0,7,113
23.084829059829058,36.0,15,216
28.6,91.0,23,47
135.43333333333334,190.0,89,201
35.56041666666667,30.0,29,227
21.662242063492062,11.0,4,130
38.21666666666667,48.0,9,133
61.36666666666667,92.0,215,241
33.43333333333333,19.0,24,97
65.53333333333333,72.0,20,51
21.33364844706772,19.0,34,114
23.293333333333333,20.0,91,136
20.076498501498502,19.0,88,214
79.62222222222223,269.0,18,108
75.29444444444444,34.0,20,77
1180.3666666666666,1915.0,3,96
20.27596440596441,35.0,50,93
160.25555555555556,148.0,101,185
23.056998556998558,19.0,1,130
19.145410434472932,22.0,38,215
39.666666666666664,20.0,83,103
27.719967532467535,12.0,41,186
40.56786495361055,24.0,20,230
22.616666666666667,13.0,28,34
490.8,687.0,9,42
1150.3333333333333,1047.0,12,14
28.56875,25.0,27,223
22.446433972856205,11.0,73,218
105.16666666666667,125.0,6,244
26.550420875420876,22.0,29,60
26.652380952380952,14.0,117,209
47.733333333333334,51.0,6,215
23.493477307006717,22.0,11,109
82.93333333333334,105.0,52,83
69.86666666666666,77.0,201,221
21.42054843304843,16.0,22,57
23.900683284064865,13.0,17,226
37.13333333333333,19.0,10,23
51.17727272727273,25.0,204,211
302.7,250.0,4,18
71.92646396396397,29.0,33,62
298.53333333333336,327.0,0,210
49.95128205128205,34.0,9,121
34.13333333333333,16.0,42,115
38.36666666666667,13.0,202,221
24.806666666666665,31.0,11,232
18.71653439153439,14.0,83,170
23.6625,24.0,3,72
23.056670516670515,28.0,91,103
22.80222222222222,16.0,36,40
62.266666666666666,20.0,13,31
19.76627923976608,19.0,12,43
47.91111111111111,54.0,6,57
191.56666666666666,152.0,214,241
41.666666666666664,25.0,139,241
26.587037037037035,21.0,60,101
15.165499717673631,15.0,63,170
46.04861111111111,46.0,3,163
20.583333333333332,18.0,23,202
20.537606837606837,13.0,132,224
69.06666666666666,110.0,185,237
33.54481481481481,24.0,80,237
19.117440476190477,11.0,16,54
51.6,44.0,51,204
34.37310606060607,21.0,1,133
360.3,383.0,11,78
20.95638888888889,12.0,226,236
346.3333333333333,13.0,99,201
25.826666666666664,16.0,223,243
54.266666666666666,30.0,76,241
520.9,468.0,63,202
19.16084249084249,15.0,1,37
28.419411764705885,23.0,9,159
19.479338370437397,21.0,30,203
1893.4333333333334,2671.0,83,132
209.8,270.0,12,51
34.86666666666667,31.0,62,107
18.529843019426355,11.0,4,229
17.472008177008174,13.0,109,130
16.138636363636365,11.0,115,125
43.13333333333333,34.0,47,78
15.176113548514037,14.0,62,230
115.13333333333334,170.0,83,89
20.330410830999067,18.0,12,105
55.3,62.0,47,96
19.38353174603175,19.0,1,139
17.03648998488284,22.0,4,72
25.585555555555555,23.0,20,46
21.05928571428571,14.0,18,156
17.686957368140465,13.0,103,228
111.46666666666667,108.0,3,93
44.073597902859916,51.0,20,227
162.96666666666667,197.0,11,40
25.766666666666666,15.0,41,42
39.76486486486486,30.0,46,117
16.959143364143365,11.0,30,133
21.21180332739156,16.0,24,139
17.958994708994705,12.0,118,236
40.63333333333333,28.0,22,62
21.702797608895175,14.0,51,226
26.54695963393332,32.0,7,124
289.1666666666667,286.0,1,34
51.8,13.0,36,50
34.49333333333333,26.0,6,41
35.70666666666667,24.0,15,218
22.75333333333333,18.0,32,117
19.405428404928404,22.0,32,228
20.203896103896106,53.0,31,32
39.5640873015873,31.0,4,188
114.13333333333334,105.0,50,107
28.532857142857143,21.0,1,230
1070.6,854.0,14,24
19.05222222222222,20.0,46,214
19.081481481481482,14.0,41,101
26.22897974101921,57.0,36,108
22.197904040404037,14.0,27,54
184.93333333333334,131.0,13,101
69.9,137.0,22,40
60.233333333333334,77.0,49,244
18.476151960784314,15.0,7,95
48.2,47.0,11,221
34.4350061050061,23.0,105,153
361.23333333333335,319.0,5,29
1243.5,1302.0,15,49
26.811296296296298,16.0,80,223
30.666666666666668,18.0,22,112
19.9,25.0,59,221
16.78534024455077,15.0,27,85
39.53333333333333,52.0,15,35
39.9,124.0,39,107
956.6666666666666,1186.0,9,107
20.613055555555555,16.0,27,69
64.73333333333333,39.0,8,77
21.538183106575964,35.0,4,217
25.7,18.0,60,107
32.28611111111111,13.0,1,228
19.21309523809524,12.0,131,140
129.6,107.0,22,73
33.63333333333333,22.0,76,132
48.127037037037034,24.0,15,87
15.269643806485911,13.0,117,245
44.2,52.0,12,174
18.898333333333333,11.0,188,227
19.24639187574671,12.0,40,118
84.5,54.0,13,16
31.182667748917748,11.0,32,161
15.224234614794316,18.0,30,43
367.9,311.0,17,200
613.9333333333333,836.0,50,201
46.2,41.0,1,129
127.36666666666666,159.0,8,20
21.078546121253407,14.0,36,226
68.56666666666666,89.0,14,100
17.86010651992806,16.0,110,215
15.544649437901045,12.0,100,226
112.03333333333333,108.0,24,47
62.0,46.0,76,83
24.47833333333333,15.0,49,54
50.509803921568626,45.0,45,52
52.35714285714286,22.0,57,73
285.7,435.0,19,241
29.266666666666666,37.0,25,26
257.23333333333335,156.0,77,200
31.65,30.0,47,136
20.32632505175983,21.0,32,118
63.93333333333333,143.0,3,223
18.711542696718254,14.0,80,161
438.8,396.0,4,132
1304.1,1252.0,107,200
21.599444444444444,30.0,27,60
23.254411976911978,16.0,32,105
325.96666666666664,279.0,24,34
23.9503815220727,33.0,14,133
38.82857142857143,63.0,20,32
108.6,104.0,13,211
13.377528625874195,19.0,110,113
76.66666666666667,50.0,0,41
18.37153047731995,56.0,21,108
121.2,137.0,14,51
38.617948717948714,36.0,6,121
19.835041235770404,17.0,210,232
37.43030303030303,59.0,3,146
24.812373737373736,15.0,46,220
21.234828037459614,11.0,91,227
53.575,52.0,6,174
52.233333333333334,31.0,77,202
29.699400584795324,23.0,42,215
29.305555555555557,33.0,2,159
1018.7333333333333,922.0,15,205
32.282051282051285,12.0,11,195
14.316666666666666,11.0,92,202
32.19541414141414,31.0,0,146
133.83333333333334,46.0,97,200
854.5666666666667,904.0,15,96
27.65319444444445,28.0,12,118
21.833333333333332,34.0,34,97
48.00694444444444,79.0,26,59
65.33333333333333,61.0,31,241
42.93333333333333,42.0,2,245
71.83333333333333,54.0,1,89
71.63333333333334,72.0,132,244
103.96666666666667,118.0,3,215
502.96666666666664,620.0,7,42
33.877628730918204,65.0,12,110
91.46666666666667,136.0,18,209
273.53333333333336,330.0,5,26
380.43333333333334,326.0,7,50
25.58465886939571,13.0,14,61
15.009578849521084,20.0,34,109
386.3,348.0,2,17
18.45,11.0,60,202
19.63508050429103,38.0,21,41
30.466666666666665,16.0,3,68
21.247777777777777,23.0,8,174
665.5666666666667,758.0,185,200
26.631481481481483,27.0,25,101
40.15,26.0,79,201
263.43333333333334,142.0,107,243
315.3,302.0,14,73
20.833333333333332,26.0,28,30
624.9,766.0,20,83
23.25920634920635,14.0,76,136
25.376666666666665,22.0,13,231
485.06666666666666,481.0,8,24
35.80441176470588,18.0,63,218
15.550396825396826,14.0,61,68
21.695,15.0,1,79
63.46296296296296,18.0,21,208
247.38888888888889,239.0,78,185
67.06666666666666,65.0,11,52
87.06666666666666,74.0,13,227
23.359953314659197,12.0,22,35
20.309686609686608,15.0,22,60
43.56969696969697,45.0,3,220
16.58715677290237,13.0,38,139
272.3666666666667,366.0,18,96
154.43333333333334,173.0,0,62
31.783333333333335,31.0,185,223
36.56666666666667,28.0,62,73
29.766666666666666,56.0,15,236
18.253734126984128,20.0,223,230
27.255555555555553,18.0,48,200
29.980555555555558,20.0,41,209
26.490476190476194,38.0,57,107
32.19502923976608,36.0,9,53
49.68055555555555,43.0,101,209
23.029629629629632,19.0,62,112
